Email,Дисципліна,Оцінка,Семестр,Вид контролю
"o.bondarenko@khpi.edu.ua","Вступ до ІТ",71,1,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Вступ до ІТ",86,1,"Залік"
"o.bondarenko@khpi.edu.ua","Дискретна математика",64,2,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Дискретна математика",60,2,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Дискретна математика",60,2,"Лабораторна робота 3"
"o.bondarenko@khpi.edu.ua","Дискретна математика",60,2,"Екзамен"
"o.bondarenko@khpi.edu.ua","Архітектура комп'ютерів",90,2,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Архітектура комп'ютерів",85,2,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Архітектура комп'ютерів",80,2,"Модульний контроль 2"
"o.bondarenko@khpi.edu.ua","Архітектура комп'ютерів",94,2,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Архітектура комп'ютерів",83,2,"Екзамен"
"o.bondarenko@khpi.edu.ua","Алгоритми та структури даних",86,2,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Алгоритми та структури даних",97,2,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Алгоритми та структури даних",92,2,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Алгоритми та структури даних",100,2,"Лабораторна робота 4"
"o.bondarenko@khpi.edu.ua","Алгоритми та структури даних",88,2,"Екзамен"
"o.bondarenko@khpi.edu.ua","Англійська мова (2 семестр)",81,2,"Модульний контроль 2"
"o.bondarenko@khpi.edu.ua","Англійська мова (2 семестр)",78,2,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Англійська мова (2 семестр)",75,2,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Англійська мова (2 семестр)",76,2,"Залік"
"o.bondarenko@khpi.edu.ua","Бази даних",93,3,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Бази даних",97,3,"Лабораторна робота 3"
"o.bondarenko@khpi.edu.ua","Бази даних",90,3,"Лабораторна робота 4"
"o.bondarenko@khpi.edu.ua","Бази даних",94,3,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Бази даних",93,3,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Бази даних",87,3,"Екзамен"
"o.bondarenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",90,3,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",95,3,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",87,3,"Модульний контроль 2"
"o.bondarenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",85,3,"Екзамен"
"o.bondarenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Лабораторна робота 1"
"o.bondarenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Лабораторна робота 3"
"o.bondarenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Лабораторна робота 4"
"o.bondarenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Екзамен"
"o.bondarenko@khpi.edu.ua","Операційні системи",83,3,"Лабораторна робота 3"
"o.bondarenko@khpi.edu.ua","Операційні системи",87,3,"Лабораторна робота 2"
"o.bondarenko@khpi.edu.ua","Операційні системи",100,3,"Модульний контроль 1"
"o.bondarenko@khpi.edu.ua","Операційні системи",86,3,"Лабораторна робота 4"
"o.bondarenko@khpi.edu.ua","Операційні системи",89,3,"Екзамен"
"a.tkachenko@khpi.edu.ua","Основи програмування",77,1,"Модульний контроль 2"
"a.tkachenko@khpi.edu.ua","Основи програмування",71,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Основи програмування",74,1,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Основи програмування",75,1,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Основи програмування",72,1,"Екзамен"
"a.tkachenko@khpi.edu.ua","Вища математика",60,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Вища математика",61,1,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Вища математика",74,1,"Лабораторна робота 4"
"a.tkachenko@khpi.edu.ua","Вища математика",69,1,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Вища математика",71,1,"Екзамен"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",62,1,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",79,1,"Модульний контроль 2"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",66,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",78,1,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",67,1,"Лабораторна робота 4"
"a.tkachenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",75,1,"Екзамен"
"a.tkachenko@khpi.edu.ua","Англійська мова (1 семестр)",83,1,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Англійська мова (1 семестр)",75,1,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Англійська мова (1 семестр)",68,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Англійська мова (1 семестр)",74,1,"Залік"
"a.tkachenko@khpi.edu.ua","Фізика",82,1,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Фізика",78,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Фізика",91,1,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Фізика",92,1,"Екзамен"
"a.tkachenko@khpi.edu.ua","Вступ до ІТ",67,1,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Вступ до ІТ",80,1,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Вступ до ІТ",80,1,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Вступ до ІТ",79,1,"Залік"
"a.tkachenko@khpi.edu.ua","Дискретна математика",78,2,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Дискретна математика",68,2,"Лабораторна робота 4"
"a.tkachenko@khpi.edu.ua","Дискретна математика",78,2,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Дискретна математика",72,2,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Дискретна математика",69,2,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Дискретна математика",67,2,"Екзамен"
"a.tkachenko@khpi.edu.ua","Архітектура комп'ютерів",92,2,"Лабораторна робота 4"
"a.tkachenko@khpi.edu.ua","Архітектура комп'ютерів",90,2,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Архітектура комп'ютерів",74,2,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Архітектура комп'ютерів",73,2,"Екзамен"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",82,2,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",78,2,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",87,2,"Модульний контроль 2"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",70,2,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",76,2,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Алгоритми та структури даних",76,2,"Екзамен"
"a.tkachenko@khpi.edu.ua","Англійська мова (2 семестр)",88,2,"Лабораторна робота 2"
"a.tkachenko@khpi.edu.ua","Англійська мова (2 семестр)",87,2,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Англійська мова (2 семестр)",81,2,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Англійська мова (2 семестр)",88,2,"Модульний контроль 2"
"a.tkachenko@khpi.edu.ua","Англійська мова (2 семестр)",84,2,"Залік"
"a.tkachenko@khpi.edu.ua","Бази даних",80,3,"Лабораторна робота 1"
"a.tkachenko@khpi.edu.ua","Бази даних",76,3,"Модульний контроль 1"
"a.tkachenko@khpi.edu.ua","Бази даних",72,3,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 4"
"a.tkachenko@khpi.edu.ua","Бази даних",75,3,"Екзамен"
"a.tkachenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",80,3,"Лабораторна робота 3"
"a.tkachenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",68,3,"Лабораторна робота 1"
